중앙보훈병원역,마전역,79,중앙보훈병원역-둔촌오륜역-올림픽공원역-한성백제역-송파나루역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,관악산역,83,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-남구로역-대림역-신풍역-보라매역-보라매공원역-보라매병원역-당곡역-신림역-서원역-서울대벤처타운역-관악산역
관악산역,마전역,83,관악산역-서울대벤처타운역-서원역-신림역-당곡역-보라매병원역-보라매공원역-보라매역-신풍역-대림역-남구로역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,복정역,85,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역-가락시장역-문정역-장지역-복정역
복정역,마전역,85,복정역-장지역-문정역-가락시장역-송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,남한산성입구역,93,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역-가락시장역-문정역-장지역-복정역-남위례역-산성역-남한산성입구역
남한산성입구역,마전역,93,남한산성입구역-산성역-남위례역-복정역-장지역-문정역-가락시장역-송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,신흥역,96,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역-가락시장역-문정역-장지역-복정역-남위례역-산성역-남한산성입구역-단대오거리역-신흥역
신흥역,마전역,96,신흥역-단대오거리역-남한산성입구역-산성역-남위례역-복정역-장지역-문정역-가락시장역-송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,모란역,93,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-선릉역-한티역-도곡역-구룡역-개포동역-대모산입구역-수서역-복정역-가천대역-태평역-모란역
모란역,마전역,93,모란역-태평역-가천대역-복정역-수서역-대모산입구역-개포동역-구룡역-도곡역-한티역-선릉역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,도봉산역,96,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-서울역-회현역-명동역-충무로역-동대문역사문화공원역-동대문역-혜화역-한성대입구역-성신여대입구역-길음역-미아사거리역-미아역-수유역-쌍문역-창동역-방학역-도봉역-도봉산역
도봉산역,마전역,96,도봉산역-도봉역-방학역-창동역-쌍문역-수유역-미아역-미아사거리역-길음역-성신여대입구역-한성대입구역-혜화역-동대문역-동대문역사문화공원역-충무로역-명동역-회현역-서울역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,수락산역,101,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-서울역-회현역-명동역-충무로역-동대문역사문화공원역-동대문역-혜화역-한성대입구역-성신여대입구역-길음역-미아사거리역-미아역-수유역-쌍문역-창동역-방학역-도봉역-도봉산역-수락산역
수락산역,마전역,101,수락산역-도봉산역-도봉역-방학역-창동역-쌍문역-수유역-미아역-미아사거리역-길음역-성신여대입구역-한성대입구역-혜화역-동대문역-동대문역사문화공원역-충무로역-명동역-회현역-서울역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,노원역,88,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-서울역-회현역-명동역-충무로역-동대문역사문화공원역-동대문역-혜화역-한성대입구역-성신여대입구역-길음역-미아사거리역-미아역-수유역-쌍문역-창동역-노원역
노원역,마전역,88,노원역-창동역-쌍문역-수유역-미아역-미아사거리역-길음역-성신여대입구역-한성대입구역-혜화역-동대문역-동대문역사문화공원역-충무로역-명동역-회현역-서울역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,하계역,94,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-효창공원앞역-삼각지역-녹사평역-이태원역-한강진역-버티고개역-약수역-청구역-신당역-동묘앞역-창신역-보문역-안암역-고려대역-월곡역-상월곡역-돌곶이역-석계역-태릉입구역-공릉역-하계역
하계역,마전역,94,하계역-공릉역-태릉입구역-석계역-돌곶이역-상월곡역-월곡역-고려대역-안암역-보문역-창신역-동묘앞역-신당역-청구역-약수역-버티고개역-한강진역-이태원역-녹사평역-삼각지역-효창공원앞역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,태릉입구역,87,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-효창공원앞역-삼각지역-녹사평역-이태원역-한강진역-버티고개역-약수역-청구역-신당역-동묘앞역-창신역-보문역-안암역-고려대역-월곡역-상월곡역-돌곶이역-석계역-태릉입구역
태릉입구역,마전역,87,태릉입구역-석계역-돌곶이역-상월곡역-월곡역-고려대역-안암역-보문역-창신역-동묘앞역-신당역-청구역-약수역-버티고개역-한강진역-이태원역-녹사평역-삼각지역-효창공원앞역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,중화역,96,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-효창공원앞역-삼각지역-녹사평역-이태원역-한강진역-버티고개역-약수역-청구역-신당역-동묘앞역-창신역-보문역-안암역-고려대역-월곡역-상월곡역-돌곶이역-석계역-태릉입구역-먹골역-중화역
중화역,마전역,96,중화역-먹골역-태릉입구역-석계역-돌곶이역-상월곡역-월곡역-고려대역-안암역-보문역-창신역-동묘앞역-신당역-청구역-약수역-버티고개역-한강진역-이태원역-녹사평역-삼각지역-효창공원앞역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,상봉역,92,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-서강대역-공덕역-효창공원앞역-용산역-이촌역-서빙고역-한남역-옥수역-응봉역-왕십리역-청량리역-회기역-중랑역-상봉역
상봉역,마전역,92,상봉역-중랑역-회기역-청량리역-왕십리역-응봉역-옥수역-한남역-서빙고역-이촌역-용산역-효창공원앞역-공덕역-서강대역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,대방역,55,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-대방역
대방역,마전역,55,대방역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,보라매역,65,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-남구로역-대림역-신풍역-보라매역
보라매역,마전역,65,보라매역-신풍역-대림역-남구로역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,보라매병원역,73,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-남구로역-대림역-신풍역-보라매역-보라매공원역-보라매병원역
보라매병원역,마전역,73,보라매병원역-보라매공원역-보라매역-신풍역-대림역-남구로역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,서원역,77,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-남구로역-대림역-신풍역-보라매역-보라매공원역-보라매병원역-당곡역-신림역-서원역
서원역,마전역,77,서원역-신림역-당곡역-보라매병원역-보라매공원역-보라매역-신풍역-대림역-남구로역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,신림역,68,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-합정역-당산역-영등포구청역-문래역-신도림역-대림역-구로디지털단지역-신대방역-신림역
신림역,마전역,68,신림역-신대방역-구로디지털단지역-대림역-신도림역-문래역-영등포구청역-당산역-합정역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,중곡역,102,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-남구로역-대림역-신풍역-보라매역-신대방삼거리역-장승배기역-상도역-숭실대입구역-남성역-이수역-내방역-고속터미널역-반포역-논현역-학동역-강남구청역-청담역-뚝섬유원지역-건대입구역-어린이대공원역-군자역-중곡역
중곡역,마전역,102,중곡역-군자역-어린이대공원역-건대입구역-뚝섬유원지역-청담역-강남구청역-학동역-논현역-반포역-고속터미널역-내방역-이수역-남성역-숭실대입구역-상도역-장승배기역-신대방삼거리역-보라매역-신풍역-대림역-남구로역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,어린이대공원역,87,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-애오개역-충정로역-서대문역-광화문역-종로3가역-을지로4가역-동대문역사문화공원역-청구역-신금호역-행당역-왕십리역-마장역-답십리역-장한평역-군자역-어린이대공원역
어린이대공원역,마전역,87,어린이대공원역-군자역-장한평역-답십리역-마장역-왕십리역-행당역-신금호역-청구역-동대문역사문화공원역-을지로4가역-종로3가역-광화문역-서대문역-충정로역-애오개역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,뚝섬유원지역,95,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-남구로역-대림역-신풍역-보라매역-신대방삼거리역-장승배기역-상도역-숭실대입구역-남성역-이수역-내방역-고속터미널역-반포역-논현역-학동역-강남구청역-청담역-뚝섬유원지역
뚝섬유원지역,마전역,95,뚝섬유원지역-청담역-강남구청역-학동역-논현역-반포역-고속터미널역-내방역-이수역-남성역-숭실대입구역-상도역-장승배기역-신대방삼거리역-보라매역-신풍역-대림역-남구로역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,강남구청역,70,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-강남구청역
강남구청역,마전역,70,강남구청역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,학동역,72,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-반포역-논현역-학동역
학동역,마전역,72,학동역-논현역-반포역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,논현역,66,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-논현역
논현역,마전역,66,논현역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,반포역,68,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-반포역
반포역,마전역,68,반포역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,연신내역,54,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-증산역-새절역-응암역-역촌역-불광역-독바위역-연신내역
연신내역,마전역,54,연신내역-독바위역-불광역-역촌역-응암역-새절역-증산역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,구산역,56,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-증산역-새절역-응암역-역촌역-불광역-독바위역-연신내역-구산역
구산역,마전역,56,구산역-연신내역-독바위역-불광역-역촌역-응암역-새절역-증산역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,새절역,43,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-증산역-새절역
새절역,마전역,43,새절역-증산역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,증산역,42,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-증산역
증산역,마전역,42,증산역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,디지털미디어시티역,33,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역
디지털미디어시티역,마전역,33,디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,월드컵경기장역,46,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-월드컵경기장역
월드컵경기장역,마전역,46,월드컵경기장역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,장승배기역,69,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-남구로역-대림역-신풍역-보라매역-신대방삼거리역-장승배기역
장승배기역,마전역,69,장승배기역-신대방삼거리역-보라매역-신풍역-대림역-남구로역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,신대방삼거리역,66,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-남구로역-대림역-신풍역-보라매역-신대방삼거리역
신대방삼거리역,마전역,66,신대방삼거리역-보라매역-신풍역-대림역-남구로역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,합정역,49,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-합정역
합정역,마전역,49,합정역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,상수역,54,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-월드컵경기장역-마포구청역-망원역-합정역-상수역
상수역,마전역,54,상수역-합정역-망원역-마포구청역-월드컵경기장역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,광흥창역,55,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-월드컵경기장역-마포구청역-망원역-합정역-상수역-광흥창역
광흥창역,마전역,55,광흥창역-상수역-합정역-망원역-마포구청역-월드컵경기장역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,대흥역,55,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-대흥역
대흥역,마전역,55,대흥역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,공덕역,41,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역
공덕역,마전역,41,공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,효창공원앞역,50,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-서강대역-공덕역-효창공원앞역
효창공원앞역,마전역,50,효창공원앞역-공덕역-서강대역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,삼각지역,57,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-효창공원앞역-삼각지역
삼각지역,마전역,57,삼각지역-효창공원앞역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,녹사평역,59,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-효창공원앞역-삼각지역-녹사평역
녹사평역,마전역,59,녹사평역-삼각지역-효창공원앞역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,당정역,86,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-독산역-금천구청역-석수역-관악역-안양역-명학역-금정역-군포역-당정역
당정역,마전역,86,당정역-군포역-금정역-명학역-안양역-관악역-석수역-금천구청역-독산역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,이천역,119,마전역-완정역-독정역-검암역-계양역-김포공항역-공항시장역-신방화역-마곡나루역-양천향교역-가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-강남역-양재역-양재시민의숲역-청계산입구역-판교역-이매역-삼동역-경기광주역-초월역-곤지암역-신둔도예촌역-이천역
이천역,마전역,119,이천역-신둔도예촌역-곤지암역-초월역-경기광주역-삼동역-이매역-판교역-청계산입구역-양재시민의숲역-양재역-강남역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역-양천향교역-마곡나루역-신방화역-공항시장역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,이태원역,61,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-효창공원앞역-삼각지역-녹사평역-이태원역
이태원역,마전역,61,이태원역-녹사평역-삼각지역-효창공원앞역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,고색역,108,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역-부천종합운동장역-까치울역-온수역-천왕역-광명사거리역-철산역-가산디지털단지역-독산역-금천구청역-석수역-관악역-안양역-명학역-금정역-군포역-당정역-의왕역-성균관대역-화서역-수원역-고색역
고색역,마전역,108,고색역-수원역-화서역-성균관대역-의왕역-당정역-군포역-금정역-명학역-안양역-관악역-석수역-금천구청역-독산역-가산디지털단지역-철산역-광명사거리역-천왕역-온수역-까치울역-부천종합운동장역-춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,한강진역,63,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-효창공원앞역-삼각지역-녹사평역-이태원역-한강진역
한강진역,마전역,63,한강진역-이태원역-녹사평역-삼각지역-효창공원앞역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,개화산역,28,마전역-완정역-독정역-검암역-계양역-김포공항역-개화산역
개화산역,마전역,28,개화산역-김포공항역-계양역-검암역-독정역-완정역-마전역
마전역,춘의역,40,마전역-완정역-독정역-검암역-검바위역-아시아드경기장역-서구청역-가정역-가정중앙시장역-석남역-산곡역-부평구청역-굴포천역-삼산체육관역-상동역-부천시청역-신중동역-춘의역
춘의역,마전역,40,춘의역-신중동역-부천시청역-상동역-삼산체육관역-굴포천역-부평구청역-산곡역-석남역-가정중앙시장역-가정역-서구청역-아시아드경기장역-검바위역-검암역-독정역-완정역-마전역
마전역,약수역,66,마전역-완정역-독정역-검암역-계양역-김포공항역-마곡나루역-디지털미디어시티역-홍대입구역-공덕역-효창공원앞역-삼각지역-녹사평역-이태원역-한강진역-버티고개역-약수역
약수역,마전역,66,약수역-버티고개역-한강진역-이태원역-녹사평역-삼각지역-효창공원앞역-공덕역-홍대입구역-디지털미디어시티역-마곡나루역-김포공항역-계양역-검암역-독정역-완정역-마전역
